generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
396000000,Phryganeidae,NA,2.3122,16.8311,-0.116522,14.8245,0
396000000,Cossidae,NA,3.00384,68.1964,-0.347402,48.2441,0
396000000,Urodidae,NA,2.25718,12.9216,-0.24545,12.3528,0
396000000,Psychidae,Dryadaulidae,1.55484,9.10891,-0.189572,0.0430467,0
396100000,Hydroptilidae,Micropterigidae,0,1.504,0.510342,0.342829,0
396100000,Psychidae,Dryadaulidae,1.58287,7.10347,0.336696,1.56967,0
396200000,Hydroptilidae,Micropterigidae,0,1.7211,0.294278,0.00950187,0
396200000,Psychidae,Dryadaulidae,1.55368,7.86611,-0.0364132,0.193882,0
396300000,Hydroptilidae,Micropterigidae,0,2.12899,0.172322,0.182242,0
396300000,Psychidae,Dryadaulidae,1.59688,7.9432,-0.0386547,0.288422,0
396400000,Hydroptilidae,Micropterigidae,0,3.30028,-0.112784,0.00930908,0
396400000,Roeslerstammiidae,Urodidae,1.72929,11.6205,-0.597852,0.395889,0
396500000,Hydroptilidae,Micropterigidae,0,1.76683,0.993046,0.511408,0
396500000,Andesianidae,NA,2.47269,4.45148,-0.274366,13.4206,0
396500000,Roeslerstammiidae,NA,2.68866,2.8438,-0.0316465,3.13578,0
396500000,Roeslerstammiidae,Urodidae,1.77777,7.33872,0.0100472,0.026608,0
396600000,Hydroptilidae,Micropterigidae,0,3.67445,-0.156702,0.00452699,0
396600000,Psychidae,Dryadaulidae,1.56956,7.52492,-0.0570987,0.0211745,0
396700000,Hydroptilidae,Micropterigidae,0,2.47004,0.223139,0.567942,0
396700000,Agathiphagidae,NA,1.26054,0.167301,-0.0449687,2.3095,0
396700000,Roeslerstammiidae,Urodidae,1.71692,9.77597,-0.367016,0.0292495,0
396800000,Hydroptilidae,Micropterigidae,0,1.5553,0.594452,0.0542124,0
396800000,Agathiphagidae,NA,2.30555,2.56458,-0.0811543,8.88845,0
396800000,Psychidae,NA,2.93619,8.9778,0.685448,28.4322,0
396800000,Psychidae,Dryadaulidae,1.58901,10.1623,-0.335761,0.0984269,0
396900000,Hydroptilidae,Micropterigidae,0,3.51312,0.0745734,1.2412,0
396900000,Polycentropodidae,NA,3.01785,10.2798,0.00520203,28.3837,0
396900000,Agathiphagidae,NA,2.12754,0.593554,0.212839,3.83853,0
396900000,Nepticulidae,NA,2.95576,73.2284,-0.559823,47.5823,0
396900000,Roeslerstammiidae,Urodidae,1.76322,10.9444,-0.3949,0.247817,0
397000000,Hydroptilidae,Micropterigidae,0,2.57483,0.0747562,0.0346154,0
397000000,Agathiphagidae,NA,1.85918,0.87402,0.515833,3.83624,0
397000000,Roeslerstammiidae,Urodidae,1.73739,9.20049,-0.253369,0.118274,0
397100000,Hydroptilidae,Micropterigidae,0,2.62609,-0.0308992,0.0413909,0
397100000,Psychidae,Dryadaulidae,1.62581,7.95454,-0.142193,0.00454258,0
397200000,Hydroptilidae,Micropterigidae,0,2.69964,0.051234,0.017435,0
397200000,Cimeliidae,NA,2.34361,4.39639,-0.357067,4.96685,0
397200000,Psychidae,Dryadaulidae,1.59988,12.4656,-0.445231,0.184736,0
397300000,Hydroptilidae,Micropterigidae,0,2.11011,0.250699,0.332531,0
397300000,Agathiphagidae,NA,2.08072,13.993,0.0117925,14.9082,0
397300000,Psychidae,Dryadaulidae,1.54686,4.87214,0.445699,0.0633623,0
397400000,Hydroptilidae,Micropterigidae,0,2.43479,0.158042,0.00878963,0
397400000,Agathiphagidae,NA,0.736571,10.4826,-0.514084,4.39456,0
397400000,Psychidae,Dryadaulidae,1.56462,9.54538,-0.284438,0.0605805,0
397500000,Hydroptilidae,Micropterigidae,0,3.21988,-0.0144787,0.273715,0
397500000,Agathiphagidae,NA,2.76626,8.87426,0.905088,18.4323,0
397500000,Erebidae,NA,2.93364,18.1299,0.422286,7.5254,0
397500000,Roeslerstammiidae,Urodidae,1.80244,12.2138,-0.616696,0.0745875,0
397600000,Hydroptilidae,Micropterigidae,0,3.11709,0.0409441,0.699503,0
397600000,Agathiphagidae,NA,2.287,1.21815,0.305166,7.84299,0
397600000,Roeslerstammiidae,Urodidae,1.78339,9.4478,-0.325508,0.266813,0
397700000,Hydroptilidae,Micropterigidae,0,2.31922,0.271442,0.97411,0
397700000,Dryadaulidae,NA,2.51586,5.74377,0.21973,5.59516,0
397700000,Dryadaulidae,Roeslerstammiidae,1.63584,8.11428,0.000879864,0.132046,0
397800000,Hydroptilidae,Micropterigidae,0,1.91735,0.210087,0.0524676,0
397800000,Meessiidae,NA,2.81647,6.89547,-0.204998,40.8962,0
397800000,Dryadaulidae,NA,2.85032,0.311109,0.423038,11.7035,0
397800000,Meessiidae,Psychidae,1.48308,8.62604,-0.167607,0.0945267,0
397900000,Hydroptilidae,Micropterigidae,0,3.15619,0.0132799,0.796628,0
397900000,Psychidae,Dryadaulidae,1.55234,10.6216,-0.262921,1.12259,0
398000000,Hydroptilidae,Micropterigidae,0,1.8908,0.610776,0.851002,0
398000000,Roeslerstammiidae,Urodidae,1.73192,8.4659,-0.020843,1.18477,0
398100000,Hydroptilidae,Micropterigidae,0,2.07938,0.387891,0.383154,0
398100000,Agathiphagidae,NA,2.34752,1.2741,0.526711,5.71511,0
398100000,Opostegidae,NA,3.04873,28.4965,-0.109037,21.8178,0
398100000,Andesianidae,NA,2.30175,0.442856,-0.302412,3.44749,0
398100000,Roeslerstammiidae,NA,2.91855,22.311,-0.0823015,32.3669,0
398100000,Dryadaulidae,Roeslerstammiidae,1.69667,8.69694,-0.340565,0.0680292,0
398200000,Hydroptilidae,Micropterigidae,0,1.37512,-0.0692453,0.519325,0
398200000,Hydroptilidae,Hydropsychidae,0.272704,2.60589,0.204459,0.469487,0
398200000,Tortricidae,NA,3.02861,24.7396,0.289221,22.6897,0
398200000,Thyrididae,NA,2.91207,7.7343,-0.449573,2.22333,0
398200000,Dryadaulidae,Roeslerstammiidae,1.68689,6.28788,0.250903,0.263168,0
398200000,Eriocraniidae,Lophocoronidae,0.581475,6.0085,-0.760807,0.171011,0
398300000,Hydroptilidae,Micropterigidae,0,4.53281,-0.667933,0.0844231,0
398300000,Hydroptilidae,Hydropsychidae,0.0431943,3.80967,0.26899,1.784,0
398300000,Dryadaulidae,NA,2.96732,7.26418,-0.288771,48.8021,0
398300000,Meessiidae,Psychidae,1.53018,13.3564,-0.445597,1.09467,0
398300000,Lophocoronidae,Opostegidae,0.743777,3.18008,-0.0300441,0.00483706,0
398400000,Hydroptilidae,Micropterigidae,0,1.67106,0.527437,0.386187,0
398400000,Psychidae,Dryadaulidae,1.56811,11.0826,-0.368462,0.0982718,0
398500000,Hydroptilidae,Micropterigidae,0,3.53078,0.0551701,1.4907,0
398500000,Agathiphagidae,NA,2.4989,11.5246,-0.54553,23.3547,0
398500000,Adelidae,NA,1.81592,13.2308,-0.108358,9.64299,0
398500000,Saturniidae,NA,2.966,10.5795,-0.163525,6.01221,0
398500000,Urodidae,Immidae,1.83173,11.6589,-0.489529,0.918096,0
398500000,Psychidae,Dryadaulidae,1.60735,4.37881,0.0585167,0.151696,0
398600000,Hydroptilidae,Micropterigidae,0,1.53402,0.618789,0.142119,0
398600000,Roeslerstammiidae,NA,2.67917,5.69724,-0.272887,1.2277,0
398600000,Dryadaulidae,Roeslerstammiidae,1.65679,7.55001,-0.0163183,0.096622,0
398700000,Hydroptilidae,Micropterigidae,0,1.80194,0.183665,0.169185,0
398700000,Nepticulidae,NA,2.56196,30.6549,-0.147116,22.9349,0
398700000,Meessiidae,Psychidae,1.47319,8.24464,-0.139229,0.265198,0
398800000,Hydroptilidae,Micropterigidae,0,2.91263,0.251695,1.55283,0
398800000,Agathiphagidae,NA,2.29716,12.9679,0.0597478,21.5556,0
398800000,Roeslerstammiidae,Urodidae,1.73899,9.54133,-0.26761,0.311723,0
398900000,Hydroptilidae,Micropterigidae,0,2.18231,0.180919,0.57207,0
398900000,Psychidae,Dryadaulidae,1.53807,5.95116,0.184892,0.000967066,0
399000000,Hydroptilidae,Micropterigidae,0,2.72675,0.20372,0.598507,0
399000000,Agathiphagidae,NA,2.26435,10.8001,-0.364151,11.5883,0
399000000,Acanthopteroctetidae,NA,2.7756,13.6718,-0.0404107,27.9643,0
399000000,Dryadaulidae,NA,2.61215,24.1055,-0.222882,24.5159,0
399000000,Micropterigidae,NA,2.20061,13.2269,-0.0267903,12.9728,0
399000000,Psychidae,Dryadaulidae,1.54128,10.6479,-0.20686,1.15768,0
399100000,Hydroptilidae,Micropterigidae,0,2.16168,0.171344,0.0642138,0
399100000,Plutellidae,NA,2.94535,0.304928,-0.229106,15.7656,0
399100000,Roeslerstammiidae,Urodidae,1.76367,9.77606,-0.237482,0.993802,0
399200000,Hydroptilidae,Micropterigidae,0,2.95643,0.0578082,0.635768,0
399200000,Immidae,NA,2.47232,0.308827,-0.490029,0.880836,0
399200000,Roeslerstammiidae,Urodidae,1.79669,9.53263,-0.279126,0.216145,0
399300000,Hydroptilidae,Micropterigidae,0,2.95702,0.063725,0.148979,0
399300000,Roeslerstammiidae,Urodidae,1.80032,10.1569,-0.412077,0.0430916,0
399400000,Hydroptilidae,Micropterigidae,0,1.54548,0.425587,0.000231372,0
399400000,Psychidae,Dryadaulidae,1.60789,7.71635,-0.0122255,0.292544,0
399500000,Hydroptilidae,Micropterigidae,0,1.79478,0.820249,0.418004,0
399500000,Psychomyiidae,NA,3.04751,26.8562,0.0665006,4.60981,0
399500000,Meessiidae,NA,2.40012,3.73789,-0.614661,7.56674,0
399500000,Psychidae,NA,2.64573,8.36043,-0.326882,7.20896,0
399500000,Alucitidae,NA,3.06578,7.42765,0.0583202,8.20114,0
399500000,Notodontidae,Erebidae,2.28377,32.994,0.120694,26.6982,0
399500000,Meessiidae,Psychidae,1.42184,9.1542,-0.218094,0.344736,0
399600000,Hydroptilidae,Micropterigidae,0,3.76218,-0.173329,0.305458,0
399600000,Agathiphagidae,NA,2.69328,4.57369,-0.545874,11.0716,0
399600000,Callidulidae,NA,2.95375,11.7411,-0.0156539,2.0342,0
399600000,Cimeliidae,NA,2.864,2.08606,0.416637,2.64662,0
399600000,Notodontidae,NA,3.07446,2.56891,0.291538,14.683,0
399600000,Sesiidae,Papilionidae,1.96651,9.96969,-0.377494,0.0825169,0
399600000,Meessiidae,Psychidae,1.52132,6.49782,-0.199301,0.535607,0
399700000,Hydroptilidae,Micropterigidae,0,2.77159,0.105153,0.823343,0
399700000,Psychidae,Dryadaulidae,1.56758,10.4952,-0.333378,0.0502935,0
399800000,Hydroptilidae,Micropterigidae,0,1.75823,0.416482,0.145825,0
399800000,Agathiphagidae,NA,2.8386,5.38176,-0.26628,31.1314,0
399800000,Psychidae,Dryadaulidae,1.61765,9.4983,-0.347844,0.0389224,0
399900000,Hydroptilidae,Micropterigidae,0,1.54798,0.922565,0.235156,0
399900000,Lasiocampidae,NA,2.81374,13.1489,0.0161766,9.04583,0
399900000,Roeslerstammiidae,Urodidae,1.7459,12.6361,-0.612399,0.937936,0
400000000,Hydroptilidae,Micropterigidae,0,1.70831,0.41544,0.446132,0
400000000,Psychidae,Dryadaulidae,1.58117,9.3187,-0.265489,0.0460373,0
400100000,Hydroptilidae,Micropterigidae,0,1.93825,0.809461,0.366861,0
400100000,Agathiphagidae,NA,2.83443,5.86776,-0.821979,37.4464,0
400100000,Lophocoronidae,NA,2.07684,9.5881,-0.306328,8.56854,0
400100000,Roeslerstammiidae,Urodidae,1.76097,11.3691,-0.486414,0.246962,0
400200000,Hydroptilidae,Micropterigidae,0,2.50703,0.164755,0.490065,0
400200000,Agathiphagidae,NA,0.353114,5.39475,-0.720089,1.27764,0
400200000,Tineidae,NA,2.4059,9.29692,0.470979,0.0655179,0
400200000,Cimeliidae,NA,2.86642,27.8307,0.648704,24.2869,0
400200000,Roeslerstammiidae,Urodidae,1.72762,6.88271,0.0933322,0.0814994,0
400300000,Hydroptilidae,Micropterigidae,0,2.41503,0.160996,0.0874713,0
400300000,Agathiphagidae,NA,0.891992,6.40707,0.0233494,6.57015,0
400300000,Papilionidae,NA,3.03497,13.3987,-0.281964,30.6982,0
400300000,Nymphalidae,NA,2.53682,14.6509,-0.988945,2.05214,0
400300000,Doidae,NA,2.97851,8.27487,0.240493,45.3622,0
400300000,Roeslerstammiidae,Urodidae,1.79954,13.6238,-0.4767,2.08423,0
400400000,Hydroptilidae,Micropterigidae,0,2.9056,0.00843095,0.0130579,0
400400000,Roeslerstammiidae,Urodidae,1.78573,8.04581,-0.142709,0.142269,0
400500000,Hydroptilidae,Micropterigidae,0,2.8769,-0.00229944,0.199911,0
400500000,Agathiphagidae,NA,2.02201,2.61184,-0.0304704,4.37644,0
400500000,Roeslerstammiidae,Urodidae,1.72667,8.82487,-0.135768,0.0865863,0
400600000,Hydroptilidae,Micropterigidae,0,1.72739,0.312987,0.0940881,0
400600000,Roeslerstammiidae,Urodidae,1.76252,8.06022,-0.175654,0.0282507,0
400700000,Hydroptilidae,Micropterigidae,0,2.20039,0.320209,0.429255,0
400700000,Psychidae,Dryadaulidae,1.54499,9.31697,-0.116394,1.56449,0
400800000,Hydroptilidae,Micropterigidae,0,3.04233,-0.00373057,0.346808,0
400800000,Roeslerstammiidae,Urodidae,1.77851,7.99574,-0.0774704,0.355277,0
400900000,Hydroptilidae,Micropterigidae,0,3.10082,-0.0377262,0.0028068,0
400900000,Stenopsychidae,NA,3.06192,1.35174,0.0471351,21.1616,0
400900000,Micropterigidae,NA,2.00982,4.17888,-0.0125708,4.32254,0
400900000,Hepialidae,NA,2.49354,21.8445,-0.0246812,14.2806,0
400900000,Roeslerstammiidae,Urodidae,1.72905,13.2811,-0.579213,0.667221,0
401000000,Hydroptilidae,Micropterigidae,0,3.84725,-0.119912,0.169367,0
401000000,Roeslerstammiidae,Urodidae,1.74077,7.67808,-0.0521418,0.640617,0
401100000,Hydroptilidae,Micropterigidae,0,2.36952,0.27357,0.671135,0
401100000,Callidulidae,NA,2.66759,25.4235,0.148965,27.4787,0
401100000,Roeslerstammiidae,Urodidae,1.71345,10.7651,-0.370096,0.0490864,0
401200000,Hydroptilidae,Micropterigidae,0,3.27402,-0.110188,0.0554589,0
401200000,Micropterigidae,NA,2.76346,4.96615,0.35371,6.02763,0
401200000,Psychidae,Dryadaulidae,1.56665,10.2336,-0.270357,0.0499733,0
401300000,Hydroptilidae,Micropterigidae,0,5.05604,-0.485196,1.25924,0
401300000,Hydroptilidae,Hydropsychidae,0.459666,3.31868,0.27319,0.554722,0
401300000,Immidae,Sesiidae,1.90195,8.09948,-0.0506062,0.219606,0
401300000,Lophocoronidae,Opostegidae,0.75179,3.03883,0.191181,0.142838,0
401400000,Hydroptilidae,Micropterigidae,0,1.87317,0.274204,0.242916,0
401400000,Castniidae,NA,2.97753,11.8096,0.774999,28.4024,0
401400000,Psychidae,Dryadaulidae,1.55236,8.14687,-0.156885,0.0586556,0
401500000,Hydroptilidae,Micropterigidae,0,2.89886,-0.0415182,0.0866676,0
401500000,Psychidae,Dryadaulidae,1.62136,8.79149,-0.180613,0.313778,0
401600000,Hydroptilidae,Micropterigidae,0,2.77951,0.0801486,0.0286417,0
401600000,Agathiphagidae,NA,0.472926,37.0119,-0.950157,13.3057,0
401600000,Lophocoronidae,NA,2.78805,13.3725,-0.200243,19.0351,0
401600000,Psychidae,Dryadaulidae,1.62446,6.50509,0.163521,0.0922335,0
401700000,Hydroptilidae,Micropterigidae,0,2.4858,0.11827,0.239845,0
401700000,Lophocoronidae,NA,1.70102,0.750125,-0.0633002,1.33147,0
401700000,Limacodidae,NA,2.61127,16.5769,-0.345557,5.18688,0
401700000,Doidae,NA,2.29462,27.9383,-0.730958,16.5425,0
401700000,Roeslerstammiidae,Urodidae,1.77142,10.9067,-0.460183,0.00678364,0
401800000,Hydroptilidae,Micropterigidae,0,2.46183,0.0645402,0.158727,0
401800000,Roeslerstammiidae,Urodidae,1.79281,9.37762,-0.252054,0.275034,0
401900000,Hydroptilidae,Micropterigidae,0,2.81931,-0.0611127,0.275527,0
401900000,Psychidae,Dryadaulidae,1.60077,9.94197,-0.394774,0.0448144,0
402000000,Hydroptilidae,Micropterigidae,0,3.33867,-0.00464064,0.51282,0
402000000,Psychomyiidae,NA,2.68174,26.5255,0.121701,20.0547,0
402000000,Epicopeiidae,NA,2.61056,14.3555,-0.137496,14.0852,0
402000000,Psychidae,Dryadaulidae,1.53314,8.21888,-0.107664,0.145268,0
402100000,Hydroptilidae,Micropterigidae,0,2.07388,0.38892,0.119116,0
402100000,Agathiphagidae,NA,0.868612,40.3005,-0.66914,20.5615,0
402100000,Roeslerstammiidae,Urodidae,1.79258,8.33815,-0.144744,0.102607,0
402200000,Hydroptilidae,Micropterigidae,0,2.63156,0.104304,0.330837,0
402200000,Agathiphagidae,NA,2.44877,6.00009,0.496971,11.6723,0
402200000,Lophocoronidae,NA,2.12123,29.1989,0.160134,33.0071,0
402200000,Roeslerstammiidae,Urodidae,1.76661,9.14542,-0.250332,0.0520895,0
402300000,Hydroptilidae,Micropterigidae,0,1.3974,0.594285,0.0312939,0
402300000,Nepticulidae,NA,3.00108,41.0929,0.167949,1.9472,0
402300000,Sesiidae,Papilionidae,1.93811,11.5345,-0.408661,0.148168,0
402300000,Palaephatidae,Meessiidae,1.23915,4.70539,0.0989582,0.605074,0
402400000,Hydroptilidae,Micropterigidae,0,2.32308,0.117409,0.116212,0
402400000,Psychidae,NA,2.60826,3.58327,-0.0294702,6.65159,0
402400000,Psychidae,Dryadaulidae,1.61776,8.08198,-0.0212691,0.206701,0
402500000,Hydroptilidae,Micropterigidae,0,1.81469,0.204834,0.131694,0
402500000,Phryganeidae,NA,2.98507,14.6895,0.281046,21.8982,0
402500000,Philopotamidae,NA,1.50985,6.36438,0.147878,2.6497,0
402500000,Dryadaulidae,NA,3.04462,10.5168,-0.0406609,70.4336,0
402500000,Immidae,NA,2.98046,2.92795,0.303447,18.4171,0
402500000,Cimeliidae,NA,3.00855,34.8182,0.541061,41.1932,0
402500000,Dryadaulidae,Roeslerstammiidae,1.66147,12.1761,-0.52117,0.57471,0
402600000,Hydroptilidae,Micropterigidae,0,1.90077,0.252942,0.0563184,0
402600000,Lophocoronidae,NA,1.84172,11.3743,-0.125215,9.36171,0
402600000,Lyonetiidae,NA,3.06837,7.66066,0.0294394,1.92992,0
402600000,Roeslerstammiidae,Urodidae,1.77565,10.3209,-0.256231,1.19007,0
402700000,Hydroptilidae,Micropterigidae,0,3.26642,-0.0100371,0.330663,0
402700000,Agathiphagidae,NA,1.58267,38.6701,-0.05258,18.1306,0
402700000,Agathiphagidae,NA,1.63652,0.427737,0.554086,3.31334,0
402700000,Psychidae,Dryadaulidae,1.56653,5.98718,0.279359,0.583156,0
402800000,Hydroptilidae,Micropterigidae,0,2.72507,0.225957,1.20061,0
402800000,Tineidae,NA,2.98074,74.8159,-0.157762,28.5911,0
402800000,Noctuidae,NA,2.49165,25.5672,0.279169,15.3678,0
402800000,Roeslerstammiidae,Urodidae,1.79534,11.9775,-0.575219,0.0224032,0
402900000,Hydroptilidae,Micropterigidae,0,1.79092,0.21318,0.202367,0
402900000,Doidae,NA,2.68454,3.60734,-0.0831187,0.920387,0
402900000,Psychidae,Dryadaulidae,1.5677,8.09839,-0.0463656,0.726108,0
403000000,Hydroptilidae,Micropterigidae,0,2.91912,-0.0663002,0.307988,0
403000000,Meessiidae,Psychidae,1.45991,5.77329,0.229679,0.0596016,0
403100000,Hydroptilidae,Micropterigidae,0,1.6003,0.495482,0.030955,0
403100000,Psychidae,NA,2.90844,10.0952,0.50874,7.7386,0
403100000,Dryadaulidae,NA,2.81734,2.28826,0.0933057,9.43966,0
403100000,Immidae,NA,3.04162,19.7824,-0.310415,41.3964,0
403100000,Psychidae,Dryadaulidae,1.57463,9.93231,-0.277574,0.307586,0
403200000,Hydroptilidae,Micropterigidae,0,2.13935,0.324971,0.499986,0
403200000,Agathiphagidae,NA,2.45126,24.4182,0.199849,28.5356,0
403200000,Roeslerstammiidae,Urodidae,1.79365,14.8901,-0.790247,0.552829,0
403300000,Hydroptilidae,Micropterigidae,0,3.13785,-0.0195962,0.251844,0
403300000,Immidae,Sesiidae,1.90963,11.8851,-0.396182,0.374277,0
403300000,Meessiidae,Psychidae,1.35421,10.8274,-0.508004,1.6647,0
403400000,Hydroptilidae,Micropterigidae,0,2.48338,0.0764348,0.616686,0
403400000,Psychidae,Dryadaulidae,1.62134,5.7449,0.267719,0.303807,0
403500000,Hydroptilidae,Micropterigidae,0,1.75815,0.62951,0.113279,0
403500000,Agathiphagidae,NA,2.31268,0.442932,0.0275187,8.92606,0
403500000,Roeslerstammiidae,Urodidae,1.79041,7.91188,-0.107879,0.18425,0
403600000,Hydroptilidae,Micropterigidae,0,2.17717,0.36923,0.286681,0
403600000,Meessiidae,NA,2.65733,0.332115,0.249812,7.83848,0
403600000,Meessiidae,Psychidae,1.43984,11.2323,-0.369853,0.0311582,0
403700000,Hydroptilidae,Micropterigidae,0,4.05721,-0.349365,0.560708,0
403700000,Hydroptilidae,Hydropsychidae,0.234472,3.72566,0.0247564,0.97746,0
403700000,Psychidae,Dryadaulidae,1.59922,10.4782,-0.453561,0.0110551,0
403800000,Hydroptilidae,Micropterigidae,0,1.73903,0.40937,0.23656,0
403800000,Agathiphagidae,NA,2.92431,11.3483,-0.433076,33.6596,0
403800000,Psychidae,Dryadaulidae,1.54291,11.3236,-0.438601,0.151989,0
403900000,Hydroptilidae,Micropterigidae,0,2.97817,0.0226434,0.330026,0
403900000,Agathiphagidae,NA,1.12176,7.33197,-0.777919,5.30116,0
403900000,Lophocoronidae,NA,2.82451,40.0446,-0.216548,30.0824,0
403900000,Dryadaulidae,NA,2.56632,2.99332,-0.371015,8.55012,0
403900000,Psychidae,Dryadaulidae,1.56902,7.02765,0.0458288,0.168484,0
404000000,Hydroptilidae,Micropterigidae,0,2.14962,0.326559,0.221546,0
404000000,Roeslerstammiidae,Urodidae,1.8019,6.8122,0.110855,0.0587232,0
404100000,Hydroptilidae,Micropterigidae,0,2.4182,0.0199736,0.606119,0
404100000,Hydroptilidae,Hydropsychidae,0.299196,4.74526,-0.130926,0.178181,0
404100000,Lophocoronidae,NA,2.367,14.9936,0.0206561,9.86863,0
404100000,Limacodidae,NA,2.92909,20.7075,0.203898,5.74054,0
404100000,Meessiidae,Psychidae,1.45785,8.63928,-0.105563,0.391547,0
404200000,Hydroptilidae,Micropterigidae,0,2.2874,0.074454,0.112772,0
404200000,Roeslerstammiidae,Urodidae,1.76678,11.1082,-0.52203,0.162222,0
404300000,Hydroptilidae,Micropterigidae,0,5.4322,-0.175573,0.188808,0
404300000,Micropterigidae,NA,2.67973,11.5434,0.229768,22.0872,0
404300000,Agathiphagidae,NA,1.89325,24.1646,-0.546158,19.229,0
404300000,Geometridae,NA,2.45954,25.4688,-0.212915,13.9662,0
404300000,Sphingidae,NA,2.83501,37.5955,-0.534696,19.8949,0
404300000,Dryadaulidae,Roeslerstammiidae,1.65006,8.45615,-0.218316,0.0565545,0
404300000,Agathiphagidae,Heterobathmiidae,0.202607,3.94591,-0.130672,0.799148,0
404400000,Hydroptilidae,Micropterigidae,0,2.26593,0.275667,0.469952,0
404400000,Psychidae,Dryadaulidae,1.6058,7.95964,-0.107648,0.0655398,0
404500000,Hydroptilidae,Micropterigidae,0,6.23885,-0.492678,2.05941,0
404500000,Hydroptilidae,Hydropsychidae,0.58086,4.19687,0.119047,1.50363,0
404500000,Agathiphagidae,NA,2.96697,5.15875,0.490684,25.1493,0
404500000,Cimeliidae,NA,2.34148,0.0440321,-0.0555122,3.4606,0
404500000,Roeslerstammiidae,Urodidae,1.79202,10.8782,-0.419648,0.113343,0
404500000,Opostegidae,Andesianidae,0.885173,5.65785,-0.234321,0.269295,0
404600000,Hydroptilidae,Micropterigidae,0,1.60299,0.826452,0.121419,0
404600000,Immidae,Sesiidae,1.9226,11.4107,-0.535878,0.0383051,0
404600000,Psychidae,Dryadaulidae,1.57242,12.1351,-0.409297,3.57862,0
404700000,Hydroptilidae,Micropterigidae,0,1.549,0.680856,0.042529,0
404700000,Dryadaulidae,Roeslerstammiidae,1.68561,7.8533,-0.0442235,0.200347,0
404800000,Hydroptilidae,Micropterigidae,0,3.68994,-0.0849014,0.543172,0
404800000,Psychidae,NA,2.82619,16.6909,0.455316,0.0295141,0
404800000,Immidae,NA,2.30523,4.51869,-0.492653,0.50458,0
404800000,Plutellidae,NA,2.98175,32.8448,-0.100782,45.3091,0
404800000,Roeslerstammiidae,Urodidae,1.78341,12.1611,-0.647861,0.166593,0
404900000,Hydroptilidae,Micropterigidae,0,4.85862,-0.276898,0.645232,0
404900000,Sesiidae,Papilionidae,1.94697,8.26771,-0.0220853,0.204365,0
404900000,Meessiidae,Psychidae,1.36638,5.93527,0.00335281,0.801226,0
405000000,Hydroptilidae,Micropterigidae,0,2.09647,0.427297,0.0673649,0
405000000,Gracillariidae,NA,2.27036,14.6502,0.145912,8.57314,0
405000000,Noctuidae,NA,2.79857,31.6175,0.169351,22.0037,0
405000000,Urodidae,Immidae,1.8525,9.62115,-0.246234,0.151638,0
405100000,Hydroptilidae,Micropterigidae,0,2.3919,0.0613426,0.283285,0
405100000,Dryadaulidae,NA,2.81197,11.802,-0.857393,15.5204,0
405100000,Cimeliidae,NA,2.4203,2.06595,-0.813582,0.139983,0
405100000,Psychidae,Dryadaulidae,1.58089,7.12171,0.103142,0.206184,0
405200000,Hydroptilidae,Micropterigidae,0,4.38715,-0.224837,0.466641,0
405200000,Agathiphagidae,NA,2.86506,0.724154,0.447876,42.2978,0
